post_id,text,account_id,timestamp,token,type
p3248,Rumor: Big tech involved!,acc0140,2025-12-05T04:05:28,ASI,fake_news
p3249,BREAKING: Major partnership confirmed!,acc0322,2025-12-05T04:05:42,NEURA,fake_news
p3250,Solid long-term potential.,acc0348,2025-12-05T04:05:47,XCY,organic
p3251,Strong team strong roadmap!,acc0063,2025-12-05T04:06:10,XCY,coordinated
p3252,This will be the next 100x! #OMNI,acc0271,2025-12-05T04:06:11,OMNI,coordinated
p3253,Rumor: Big tech involved! #BLOC,acc0151,2025-12-05T04:06:16,BLOC,fake_news
p3254,Insider: massive deal incoming!,acc0231,2025-12-05T04:06:30,OMNI,fake_news
p3255,Too many identical posts today...,acc0444,2025-12-05T04:06:36,OMNI,doubt
p3256,Buy now!! Massive potential!,acc0105,2025-12-05T04:06:55,ASI,bot
p3257,Leaked info suggests huge collaboration!,acc0359,2025-12-05T04:07:04,BLOC,fake_news
p3258,Don't miss this 100x!,acc0001,2025-12-05T04:07:30,FEX,bot
p3259,The project is growing steadily. #FEX,acc0140,2025-12-05T04:07:31,FEX,organic
p3260,This will be the next 100x!,acc0468,2025-12-05T04:07:52,OMNI,coordinated
p3261,Strong development updates.,acc0166,2025-12-05T04:07:58,FEX,organic
p3262,This might be manipulated. #FEX,acc0386,2025-12-05T04:08:15,FEX,doubt
p3263,Seems like coordinated hype.,acc0109,2025-12-05T04:08:38,TAO,doubt
p3264,Pump incoming!,acc0366,2025-12-05T04:08:54,ASI,bot
p3265,BREAKING: Major partnership confirmed!,acc0154,2025-12-05T04:09:00,TAO,fake_news
p3266,Strong development updates.,acc0048,2025-12-05T04:09:19,OMNI,organic
p3267,Rumor: Big tech involved!,acc0098,2025-12-05T04:09:48,XCY,fake_news
p3268,Buy now!! Massive potential!,acc0096,2025-12-05T04:10:18,AITK,bot
p3269,Solid long-term potential.,acc0221,2025-12-05T04:10:24,OMNI,organic
p3270,Rumor: Big tech involved!,acc0329,2025-12-05T04:10:50,TAO,fake_news
p3271,Where is the proof?,acc0146,2025-12-05T04:11:06,TAO,doubt
p3272,Massive pump incoming stay ready! #AITK,acc0438,2025-12-05T04:11:36,AITK,coordinated
p3273,Where is the proof?,acc0340,2025-12-05T04:12:00,BLOC,doubt
p3274,Leaked info suggests huge collaboration!,acc0263,2025-12-05T04:12:04,OMNI,fake_news
p3275,BREAKING: Major partnership confirmed!,acc0341,2025-12-05T04:12:12,RNDR,fake_news
p3276,This might be manipulated. #NEURA,acc0339,2025-12-05T04:12:39,NEURA,doubt
p3277,Solid long-term potential.,acc0197,2025-12-05T04:12:58,BLOC,organic
p3278,Solid long-term potential.,acc0252,2025-12-05T04:13:13,TAO,organic
p3279,Don't miss this 100x! #TAO,acc0080,2025-12-05T04:13:33,TAO,bot
p3280,Too many identical posts today... #NEURA,acc0293,2025-12-05T04:13:54,NEURA,doubt
p3281,BREAKING: Major partnership confirmed!,acc0204,2025-12-05T04:14:13,FEX,fake_news
p3282,This will be the next 100x!,acc0226,2025-12-05T04:14:39,BLOC,coordinated
p3283,Solid long-term potential.,acc0076,2025-12-05T04:14:45,BLOC,organic
p3284,Pump incoming!,acc0252,2025-12-05T04:14:47,RNDR,bot
p3285,Where is the proof?,acc0303,2025-12-05T04:15:03,BLOC,doubt
p3286,Pump incoming! #NEURA,acc0228,2025-12-05T04:15:15,NEURA,bot
p3287,Strong development updates. #FEX,acc0068,2025-12-05T04:15:28,FEX,organic
p3288,Strong development updates.,acc0097,2025-12-05T04:15:36,BLOC,organic
p3289,Solid long-term potential. #NEURA,acc0127,2025-12-05T04:15:51,NEURA,organic
p3290,BREAKING: Major partnership confirmed! #ASI,acc0398,2025-12-05T04:15:57,ASI,fake_news
p3291,Too many identical posts today...,acc0065,2025-12-05T04:16:07,RNDR,doubt
p3292,Rumor: Big tech involved! #AITK,acc0376,2025-12-05T04:16:11,AITK,fake_news
p3293,This might be manipulated.,acc0313,2025-12-05T04:16:30,XCY,doubt
p3294,Pump incoming! #ASI,acc0362,2025-12-05T04:16:34,ASI,bot
p3295,Strong development updates.,acc0074,2025-12-05T04:16:51,TAO,organic
p3296,To the moon!!! #XCY,acc0208,2025-12-05T04:16:58,XCY,bot
p3297,The project is growing steadily.,acc0471,2025-12-05T04:17:01,AITK,organic
p3298,Insider: massive deal incoming!,acc0316,2025-12-05T04:17:18,RNDR,fake_news
p3299,Massive pump incoming stay ready! #BLOC,acc0205,2025-12-05T04:17:41,BLOC,coordinated
p3300,Insider: massive deal incoming!,acc0103,2025-12-05T04:18:02,OMNI,fake_news
p3301,Rumor: Big tech involved!,acc0212,2025-12-05T04:18:18,TAO,fake_news
p3302,Undervalued gem!,acc0385,2025-12-05T04:18:20,AITK,coordinated
p3303,Solid long-term potential.,acc0087,2025-12-05T04:18:47,FEX,organic
p3304,Don't miss this 100x!,acc0170,2025-12-05T04:19:01,FEX,bot
p3305,Market sentiment seems healthy.,acc0025,2025-12-05T04:19:10,RNDR,organic
p3306,Where is the proof?,acc0260,2025-12-05T04:19:14,ASI,doubt
p3307,This might be manipulated. #ASI,acc0238,2025-12-05T04:19:29,ASI,doubt
p3308,Strong team strong roadmap!,acc0187,2025-12-05T04:19:47,AITK,coordinated
p3309,Massive pump incoming stay ready!,acc0277,2025-12-05T04:20:02,RNDR,coordinated
p3310,Don't miss this 100x! #XCY,acc0258,2025-12-05T04:20:17,XCY,bot
p3311,The project is growing steadily.,acc0287,2025-12-05T04:20:32,BLOC,organic
p3312,Solid long-term potential.,acc0381,2025-12-05T04:20:41,AITK,organic
p3313,Too many identical posts today...,acc0473,2025-12-05T04:21:10,XCY,doubt
p3314,Don't miss this 100x!,acc0217,2025-12-05T04:21:15,FEX,bot
p3315,Seems like coordinated hype.,acc0074,2025-12-05T04:21:45,TAO,doubt
p3316,Massive pump incoming stay ready!,acc0215,2025-12-05T04:22:14,ASI,coordinated
p3317,Too many identical posts today...,acc0075,2025-12-05T04:22:32,AITK,doubt
p3318,Don't miss this 100x!,acc0357,2025-12-05T04:22:44,RNDR,bot
p3319,Market sentiment seems healthy.,acc0332,2025-12-05T04:22:50,ASI,organic
p3320,Don't miss this 100x! #ASI,acc0166,2025-12-05T04:23:04,ASI,bot
p3321,Buy now!! Massive potential! #FEX,acc0202,2025-12-05T04:23:11,FEX,bot
p3322,BREAKING: Major partnership confirmed! #NEURA,acc0084,2025-12-05T04:23:34,NEURA,fake_news
p3323,Leaked info suggests huge collaboration!,acc0013,2025-12-05T04:23:50,AITK,fake_news
p3324,Where is the proof?,acc0310,2025-12-05T04:23:51,FEX,doubt
p3325,Leaked info suggests huge collaboration!,acc0268,2025-12-05T04:24:18,AITK,fake_news
p3326,Pump incoming!,acc0321,2025-12-05T04:24:27,AITK,bot
p3327,Too many identical posts today... #RNDR,acc0462,2025-12-05T04:24:46,RNDR,doubt
p3328,Seems like coordinated hype.,acc0423,2025-12-05T04:25:02,TAO,doubt
p3329,BREAKING: Major partnership confirmed!,acc0127,2025-12-05T04:25:04,XCY,fake_news
p3330,Market sentiment seems healthy.,acc0375,2025-12-05T04:25:24,XCY,organic
p3331,Insider: massive deal incoming!,acc0204,2025-12-05T04:25:46,RNDR,fake_news
p3332,To the moon!!! #OMNI,acc0093,2025-12-05T04:26:01,OMNI,bot
p3333,Rumor: Big tech involved! #ASI,acc0316,2025-12-05T04:26:25,ASI,fake_news
p3334,BREAKING: Major partnership confirmed!,acc0243,2025-12-05T04:26:32,TAO,fake_news
p3335,Where is the proof?,acc0077,2025-12-05T04:26:51,FEX,doubt
p3336,Too many identical posts today... #RNDR,acc0478,2025-12-05T04:27:07,RNDR,doubt
p3337,Seems like coordinated hype.,acc0229,2025-12-05T04:27:23,XCY,doubt
p3338,BREAKING: Major partnership confirmed!,acc0116,2025-12-05T04:27:39,ASI,fake_news
p3339,Pump incoming!,acc0408,2025-12-05T04:27:54,ASI,bot
p3340,BREAKING: Major partnership confirmed!,acc0003,2025-12-05T04:28:12,NEURA,fake_news
p3341,Undervalued gem!,acc0220,2025-12-05T04:28:42,RNDR,coordinated
p3342,Leaked info suggests huge collaboration!,acc0394,2025-12-05T04:28:43,BLOC,fake_news
p3343,Too many identical posts today... #RNDR,acc0187,2025-12-05T04:28:44,RNDR,doubt
p3344,Pump incoming!,acc0079,2025-12-05T04:29:05,BLOC,bot
p3345,This will be the next 100x!,acc0360,2025-12-05T04:29:08,NEURA,coordinated
p3346,This will be the next 100x!,acc0113,2025-12-05T04:29:37,OMNI,coordinated
p3347,Seems like coordinated hype.,acc0301,2025-12-05T04:29:39,OMNI,doubt
p3348,Solid long-term potential.,acc0377,2025-12-05T04:29:54,TAO,organic
p3349,The project is growing steadily.,acc0007,2025-12-05T04:30:13,FEX,organic
p3350,Insider: massive deal incoming! #TAO,acc0082,2025-12-05T04:30:27,TAO,fake_news
p3351,BREAKING: Major partnership confirmed!,acc0095,2025-12-05T04:30:35,ASI,fake_news
p3352,The project is growing steadily. #NEURA,acc0454,2025-12-05T04:30:39,NEURA,organic
p3353,Strong team strong roadmap!,acc0190,2025-12-05T04:30:43,TAO,coordinated
p3354,Rumor: Big tech involved! #RNDR,acc0293,2025-12-05T04:31:01,RNDR,fake_news
p3355,To the moon!!! #AITK,acc0143,2025-12-05T04:31:06,AITK,bot
p3356,Don't miss this 100x! #FEX,acc0413,2025-12-05T04:31:31,FEX,bot
p3357,This will be the next 100x!,acc0245,2025-12-05T04:31:37,TAO,coordinated
p3358,Leaked info suggests huge collaboration!,acc0199,2025-12-05T04:31:57,ASI,fake_news
p3359,Strong development updates.,acc0434,2025-12-05T04:32:10,OMNI,organic
p3360,Strong team strong roadmap!,acc0331,2025-12-05T04:32:31,XCY,coordinated
p3361,The project is growing steadily. #XCY,acc0094,2025-12-05T04:32:36,XCY,organic
p3362,Too many identical posts today...,acc0070,2025-12-05T04:32:50,TAO,doubt
p3363,Leaked info suggests huge collaboration!,acc0044,2025-12-05T04:32:58,NEURA,fake_news
p3364,Don't miss this 100x! #NEURA,acc0053,2025-12-05T04:33:10,NEURA,bot
p3365,Market sentiment seems healthy.,acc0041,2025-12-05T04:33:12,TAO,organic
p3366,Strong development updates.,acc0480,2025-12-05T04:33:24,TAO,organic
p3367,Undervalued gem!,acc0462,2025-12-05T04:33:32,XCY,coordinated
p3368,Market sentiment seems healthy. #OMNI,acc0226,2025-12-05T04:34:01,OMNI,organic
p3369,Don't miss this 100x!,acc0055,2025-12-05T04:34:28,AITK,bot
p3370,Strong development updates.,acc0069,2025-12-05T04:34:37,XCY,organic
p3371,Leaked info suggests huge collaboration!,acc0138,2025-12-05T04:34:43,OMNI,fake_news
p3372,This will be the next 100x!,acc0383,2025-12-05T04:34:59,XCY,coordinated
p3373,Seems like coordinated hype.,acc0315,2025-12-05T04:35:29,TAO,doubt
p3374,This might be manipulated.,acc0445,2025-12-05T04:35:48,TAO,doubt
p3375,This might be manipulated.,acc0145,2025-12-05T04:35:57,FEX,doubt
p3376,Don't miss this 100x!,acc0475,2025-12-05T04:36:19,OMNI,bot
p3377,Rumor: Big tech involved!,acc0333,2025-12-05T04:36:44,NEURA,fake_news
p3378,Where is the proof?,acc0026,2025-12-05T04:36:46,FEX,doubt
p3379,Too many identical posts today...,acc0127,2025-12-05T04:37:14,TAO,doubt
p3380,To the moon!!!,acc0415,2025-12-05T04:37:42,TAO,bot
p3381,Market sentiment seems healthy.,acc0422,2025-12-05T04:38:10,AITK,organic
p3382,This might be manipulated.,acc0206,2025-12-05T04:38:24,OMNI,doubt
p3383,This might be manipulated.,acc0282,2025-12-05T04:38:47,BLOC,doubt
p3384,Don't miss this 100x!,acc0347,2025-12-05T04:38:59,ASI,bot
p3385,Strong team strong roadmap! #AITK,acc0408,2025-12-05T04:39:13,AITK,coordinated
p3386,Insider: massive deal incoming! #FEX,acc0037,2025-12-05T04:39:38,FEX,fake_news
p3387,Solid long-term potential.,acc0056,2025-12-05T04:39:41,TAO,organic
p3388,Market sentiment seems healthy. #TAO,acc0317,2025-12-05T04:40:01,TAO,organic
p3389,Rumor: Big tech involved!,acc0110,2025-12-05T04:40:14,OMNI,fake_news
p3390,Don't miss this 100x!,acc0334,2025-12-05T04:40:36,XCY,bot
p3391,Strong development updates. #FEX,acc0268,2025-12-05T04:41:01,FEX,organic
p3392,Strong team strong roadmap!,acc0380,2025-12-05T04:41:02,XCY,coordinated
p3393,Strong team strong roadmap!,acc0258,2025-12-05T04:41:14,TAO,coordinated
p3394,Buy now!! Massive potential!,acc0021,2025-12-05T04:41:36,OMNI,bot
p3395,Insider: massive deal incoming! #ASI,acc0457,2025-12-05T04:41:57,ASI,fake_news
p3396,Too many identical posts today...,acc0047,2025-12-05T04:41:59,NEURA,doubt
p3397,Too many identical posts today...,acc0236,2025-12-05T04:42:09,TAO,doubt
p3398,Strong team strong roadmap!,acc0355,2025-12-05T04:42:21,OMNI,coordinated
p3399,The project is growing steadily. #FEX,acc0283,2025-12-05T04:42:39,FEX,organic
p3400,This will be the next 100x!,acc0275,2025-12-05T04:43:08,FEX,coordinated
p3401,Market sentiment seems healthy.,acc0014,2025-12-05T04:43:26,RNDR,organic
p3402,Rumor: Big tech involved! #XCY,acc0133,2025-12-05T04:43:29,XCY,fake_news
p3403,Where is the proof?,acc0032,2025-12-05T04:43:47,TAO,doubt
p3404,Insider: massive deal incoming!,acc0110,2025-12-05T04:43:58,TAO,fake_news
p3405,Strong team strong roadmap!,acc0276,2025-12-05T04:44:12,XCY,coordinated
p3406,Insider: massive deal incoming! #TAO,acc0252,2025-12-05T04:44:34,TAO,fake_news
p3407,Massive pump incoming stay ready!,acc0387,2025-12-05T04:45:01,OMNI,coordinated
p3408,Strong development updates. #AITK,acc0218,2025-12-05T04:45:21,AITK,organic
p3409,Massive pump incoming stay ready!,acc0333,2025-12-05T04:45:47,XCY,coordinated
p3410,Where is the proof?,acc0031,2025-12-05T04:46:13,ASI,doubt
p3411,This might be manipulated.,acc0406,2025-12-05T04:46:14,FEX,doubt
p3412,This will be the next 100x!,acc0382,2025-12-05T04:46:26,AITK,coordinated
p3413,Strong development updates. #XCY,acc0354,2025-12-05T04:46:50,XCY,organic
p3414,Insider: massive deal incoming! #XCY,acc0328,2025-12-05T04:47:19,XCY,fake_news
p3415,This will be the next 100x!,acc0015,2025-12-05T04:47:23,TAO,coordinated
p3416,This might be manipulated.,acc0107,2025-12-05T04:47:36,ASI,doubt
p3417,The project is growing steadily. #NEURA,acc0089,2025-12-05T04:48:00,NEURA,organic
p3418,Market sentiment seems healthy.,acc0348,2025-12-05T04:48:27,TAO,organic
p3419,Market sentiment seems healthy.,acc0014,2025-12-05T04:48:41,TAO,organic
p3420,Rumor: Big tech involved!,acc0423,2025-12-05T04:48:46,ASI,fake_news
p3421,Undervalued gem!,acc0114,2025-12-05T04:49:05,FEX,coordinated
p3422,Solid long-term potential. #NEURA,acc0269,2025-12-05T04:49:28,NEURA,organic
p3423,This will be the next 100x!,acc0218,2025-12-05T04:49:40,AITK,coordinated
p3424,This will be the next 100x!,acc0225,2025-12-05T04:50:01,FEX,coordinated
p3425,This might be manipulated. #RNDR,acc0444,2025-12-05T04:50:09,RNDR,doubt
p3426,Solid long-term potential.,acc0233,2025-12-05T04:50:31,RNDR,organic
p3427,Rumor: Big tech involved! #OMNI,acc0139,2025-12-05T04:50:45,OMNI,fake_news
p3428,Too many identical posts today...,acc0086,2025-12-05T04:51:14,BLOC,doubt
p3429,Leaked info suggests huge collaboration!,acc0237,2025-12-05T04:51:15,XCY,fake_news
p3430,Seems like coordinated hype.,acc0397,2025-12-05T04:51:24,AITK,doubt
p3431,The project is growing steadily.,acc0020,2025-12-05T04:51:33,OMNI,organic
p3432,Don't miss this 100x!,acc0346,2025-12-05T04:51:48,OMNI,bot
p3433,Seems like coordinated hype.,acc0098,2025-12-05T04:52:11,BLOC,doubt
p3434,Leaked info suggests huge collaboration!,acc0421,2025-12-05T04:52:22,RNDR,fake_news
p3435,Don't miss this 100x!,acc0475,2025-12-05T04:52:39,RNDR,bot
p3436,Pump incoming! #ASI,acc0431,2025-12-05T04:52:59,ASI,bot
p3437,Rumor: Big tech involved!,acc0074,2025-12-05T04:53:23,TAO,fake_news
p3438,To the moon!!!,acc0082,2025-12-05T04:53:33,BLOC,bot
p3439,BREAKING: Major partnership confirmed!,acc0329,2025-12-05T04:53:35,TAO,fake_news
p3440,Massive pump incoming stay ready!,acc0184,2025-12-05T04:53:49,TAO,coordinated
p3441,Seems like coordinated hype.,acc0416,2025-12-05T04:54:10,BLOC,doubt
p3442,To the moon!!!,acc0196,2025-12-05T04:54:14,AITK,bot
p3443,Rumor: Big tech involved!,acc0048,2025-12-05T04:54:44,BLOC,fake_news
p3444,The project is growing steadily.,acc0021,2025-12-05T04:54:58,BLOC,organic
p3445,Solid long-term potential.,acc0113,2025-12-05T04:55:14,NEURA,organic
p3446,Rumor: Big tech involved! #RNDR,acc0006,2025-12-05T04:55:28,RNDR,fake_news
p3447,Strong team strong roadmap!,acc0027,2025-12-05T04:55:35,RNDR,coordinated
p3448,Massive pump incoming stay ready!,acc0445,2025-12-05T04:55:49,NEURA,coordinated
p3449,Strong team strong roadmap! #TAO,acc0041,2025-12-05T04:56:01,TAO,coordinated
p3450,BREAKING: Major partnership confirmed!,acc0444,2025-12-05T04:56:09,NEURA,fake_news
p3451,Massive pump incoming stay ready! #NEURA,acc0078,2025-12-05T04:56:12,NEURA,coordinated
p3452,Strong development updates.,acc0394,2025-12-05T04:56:17,NEURA,organic
p3453,Solid long-term potential. #ASI,acc0324,2025-12-05T04:56:43,ASI,organic
p3454,Massive pump incoming stay ready! #NEURA,acc0428,2025-12-05T04:57:12,NEURA,coordinated
p3455,Strong development updates. #NEURA,acc0398,2025-12-05T04:57:39,NEURA,organic
p3456,Seems like coordinated hype.,acc0242,2025-12-05T04:57:46,TAO,doubt
p3457,Buy now!! Massive potential!,acc0147,2025-12-05T04:58:15,OMNI,bot
p3458,Strong development updates. #AITK,acc0224,2025-12-05T04:58:38,AITK,organic
p3459,Too many identical posts today...,acc0457,2025-12-05T04:59:07,OMNI,doubt
p3460,Too many identical posts today...,acc0222,2025-12-05T04:59:33,FEX,doubt
p3461,Strong development updates.,acc0112,2025-12-05T04:59:49,XCY,organic
p3462,Buy now!! Massive potential!,acc0284,2025-12-05T04:59:54,RNDR,bot
p3463,This will be the next 100x! #RNDR,acc0295,2025-12-05T05:00:23,RNDR,coordinated
p3464,Massive pump incoming stay ready! #OMNI,acc0321,2025-12-05T05:00:32,OMNI,coordinated
p3465,Strong team strong roadmap!,acc0309,2025-12-05T05:00:37,RNDR,coordinated
p3466,Massive pump incoming stay ready!,acc0388,2025-12-05T05:00:48,RNDR,coordinated
p3467,Where is the proof?,acc0009,2025-12-05T05:00:54,NEURA,doubt
p3468,Too many identical posts today...,acc0298,2025-12-05T05:01:00,NEURA,doubt
p3469,Insider: massive deal incoming! #FEX,acc0019,2025-12-05T05:01:16,FEX,fake_news
p3470,This might be manipulated.,acc0201,2025-12-05T05:01:40,ASI,doubt
p3471,Strong team strong roadmap!,acc0114,2025-12-05T05:01:49,NEURA,coordinated
p3472,Rumor: Big tech involved! #FEX,acc0269,2025-12-05T05:02:16,FEX,fake_news
p3473,Undervalued gem! #ASI,acc0295,2025-12-05T05:02:24,ASI,coordinated
p3474,Massive pump incoming stay ready! #XCY,acc0292,2025-12-05T05:02:49,XCY,coordinated
p3475,Massive pump incoming stay ready!,acc0096,2025-12-05T05:02:54,FEX,coordinated
p3476,This will be the next 100x!,acc0252,2025-12-05T05:03:11,XCY,coordinated
p3477,Strong development updates.,acc0307,2025-12-05T05:03:12,OMNI,organic
p3478,This might be manipulated. #XCY,acc0244,2025-12-05T05:03:34,XCY,doubt
p3479,Strong development updates. #TAO,acc0161,2025-12-05T05:03:59,TAO,organic
p3480,Where is the proof?,acc0497,2025-12-05T05:04:29,XCY,doubt
p3481,Strong development updates. #BLOC,acc0397,2025-12-05T05:04:59,BLOC,organic
p3482,Insider: massive deal incoming! #XCY,acc0331,2025-12-05T05:05:17,XCY,fake_news
p3483,Where is the proof?,acc0335,2025-12-05T05:05:22,BLOC,doubt
p3484,The project is growing steadily. #TAO,acc0007,2025-12-05T05:05:36,TAO,organic
p3485,Massive pump incoming stay ready!,acc0205,2025-12-05T05:05:46,XCY,coordinated
p3486,Massive pump incoming stay ready!,acc0445,2025-12-05T05:05:58,BLOC,coordinated
p3487,Pump incoming!,acc0088,2025-12-05T05:06:13,FEX,bot
p3488,This will be the next 100x!,acc0330,2025-12-05T05:06:26,XCY,coordinated
p3489,Where is the proof? #ASI,acc0417,2025-12-05T05:06:56,ASI,doubt
p3490,Undervalued gem!,acc0454,2025-12-05T05:07:03,AITK,coordinated
p3491,Strong development updates. #TAO,acc0142,2025-12-05T05:07:19,TAO,organic
p3492,This might be manipulated.,acc0063,2025-12-05T05:07:20,TAO,doubt
p3493,Too many identical posts today...,acc0440,2025-12-05T05:07:26,FEX,doubt
p3494,Too many identical posts today...,acc0325,2025-12-05T05:07:49,ASI,doubt
p3495,Market sentiment seems healthy.,acc0392,2025-12-05T05:08:19,OMNI,organic
p3496,To the moon!!!,acc0010,2025-12-05T05:08:25,NEURA,bot
p3497,Buy now!! Massive potential!,acc0042,2025-12-05T05:08:43,FEX,bot
p3498,To the moon!!!,acc0247,2025-12-05T05:08:57,FEX,bot
p3499,Leaked info suggests huge collaboration!,acc0073,2025-12-05T05:09:05,ASI,fake_news
p3500,Where is the proof?,acc0188,2025-12-05T05:09:17,BLOC,doubt
p3501,Solid long-term potential.,acc0176,2025-12-05T05:09:19,RNDR,organic
p3502,This might be manipulated.,acc0386,2025-12-05T05:09:37,ASI,doubt
p3503,Strong development updates. #RNDR,acc0262,2025-12-05T05:09:57,RNDR,organic
p3504,Where is the proof?,acc0399,2025-12-05T05:10:09,BLOC,doubt
p3505,Leaked info suggests huge collaboration!,acc0058,2025-12-05T05:10:32,RNDR,fake_news
p3506,Don't miss this 100x!,acc0332,2025-12-05T05:10:37,TAO,bot
p3507,Solid long-term potential. #XCY,acc0289,2025-12-05T05:10:47,XCY,organic
p3508,This will be the next 100x! #ASI,acc0432,2025-12-05T05:11:17,ASI,coordinated
p3509,BREAKING: Major partnership confirmed! #OMNI,acc0439,2025-12-05T05:11:37,OMNI,fake_news
p3510,Seems like coordinated hype.,acc0318,2025-12-05T05:11:54,ASI,doubt
p3511,Don't miss this 100x!,acc0053,2025-12-05T05:11:58,OMNI,bot
